orbital_period,transit_duration,transit_depth,planet_radius,snr,semi_major_axis,stellar_density,equilibrium_temp,inclination,stellar_radius,stellar_mass,impact_parameter,koi_disposition
9.439459486,2.8979,3036.1,4.16,175.2,0.0837,3.76657,686.0,89.89,0.779,0.891,0.049,CONFIRMED
11.523067458,3.8757,507.3,3.13,142.0,0.1017,1.77474,927.0,90.0,1.411,1.053,0.0,CONFIRMED
20.47748843,2.8364,1382.4,2.92,52.7,0.1402,5.64738,530.0,89.43,0.779,0.891,0.497,CONFIRMED
3.336123113,1.9616,516.3,1.74,41.6,0.0418,3.61764,970.0,88.88,0.779,0.891,0.252,CONFIRMED
8.01078456,2.312,1333.6,1.72,48.5,0.0616,5.73059,453.0,89.59,0.47,0.484,0.192,CONFIRMED
12.07134205,4.3224,759.2,1.29,31.0,0.0809,1.35939,395.0,89.96,0.47,0.484,0.014,CONFIRMED
20.99587872,2.6333,767.3,1.3,18.2,0.117,9.69398,328.0,89.79,0.47,0.484,0.228,CONFIRMED
7.41113177,2.5242,620.5,2.45,50.4,0.0748,1.56072,905.0,87.54,0.919,1.014,0.712,CONFIRMED
1.000747038,0.9967,1823.5,4.14,147.4,0.0175,1.32454,1620.0,77.28,0.79,0.718,0.908,FALSE POSITIVE
8.884922995,2.07004,16053.0,10.51,388.2,0.0786,11.62061,770.0,89.89,0.843,0.821,0.069,CONFIRMED
8.09888906,4.20241,6911.1,8.95,435.9,0.0832,1.14941,986.0,89.93,1.076,1.169,0.018,CONFIRMED
10.00653012,5.344,936.1,3.52,71.9,0.0933,0.1029,876.0,83.94,1.001,1.079,0.862,CONFIRMED
17.855221681,7.41287,9065.2,13.16,915.7,0.1491,0.47367,911.0,89.79,1.367,1.386,0.075,CONFIRMED
12.732624065,2.2083,6465.7,4.87,210.5,0.0881,3.68779,432.0,88.53,0.541,0.563,0.811,CANDIDATE
83.92494032,6.7904,7958.7,4.78,182.1,0.3031,1.45972,226.0,89.54,0.509,0.526,0.658,CANDIDATE
5.007316661,4.2362,6932.3,6.96,431.4,0.0556,0.59565,998.0,87.87,0.827,0.914,0.344,CONFIRMED
2.211116989,1.6485,724.2,1.85,42.6,0.0294,1.85398,931.0,84.94,0.646,0.71,0.69,CONFIRMED
27.9541337,3.95,942.5,1.9,25.4,0.1593,4.12204,400.0,89.94,0.646,0.71,0.063,CONFIRMED
12.69104387,3.7727,252.1,2.57,60.2,0.1072,2.08259,1008.0,89.98,1.626,1.019,0.008,CONFIRMED
4.409409243,3.8636,12861.0,10.95,85.8,0.0491,0.8699,1101.0,89.83,0.975,0.811,0.028,FALSE POSITIVE
16.23947096,4.0374,2590.7,4.14,123.8,0.1229,2.37192,598.0,89.92,0.837,0.937,0.043,CONFIRMED
6.308201629,2.9785,1328.5,2.96,86.2,0.0654,2.21701,819.0,89.9,0.837,0.937,0.03,CONFIRMED
2.052349884,2.0778,14281.0,13.12,1072.1,0.0322,2.08526,1497.0,86.76,1.08,1.049,0.437,CONFIRMED
9.7704486,2.4517,1897.8,2.23,58.0,0.0714,6.22573,460.0,89.84,0.509,0.508,0.09,CONFIRMED
5.169804269,2.153,1037.4,1.66,41.4,0.0467,3.97487,569.0,88.87,0.509,0.508,0.351,CONFIRMED
21.22261195,6.5093,366.0,2.48,114.9,0.1506,0.68373,771.0,89.96,1.302,1.009,0.02,CONFIRMED
20.09017037,4.154,1432.1,2.25,36.9,0.1154,0.38566,362.0,87.49,0.509,0.508,0.886,CONFIRMED
7.11373257,2.1764,807.6,1.16,44.4,0.0551,5.31573,429.0,89.21,0.411,0.44,0.334,CONFIRMED
3.306551643,1.8177,509.2,0.91,37.8,0.0331,4.9442,554.0,90.0,0.411,0.44,0.001,CONFIRMED
15.36845737,2.4714,756.1,1.11,30.9,0.0922,9.06854,332.0,89.86,0.411,0.44,0.115,CONFIRMED
13.81020318,3.048,1309.7,4.56,46.2,0.1131,1.23716,833.0,88.04,1.142,1.009,0.791,CONFIRMED
4.093578461,2.5833,538.6,2.85,36.4,0.0514,0.17115,1182.0,79.95,0.999,1.077,0.93,CONFIRMED
105.145959,8.593,685.4,3.43,15.4,0.4471,0.06931,401.0,88.39,0.999,1.077,0.964,CONFIRMED
10.8484518,2.9993,1675.6,2.34,64.5,0.0815,3.54573,499.0,89.57,0.591,0.609,0.21,CONFIRMED
6.66833241,1.915,362.3,1.18,14.2,0.0589,3.93143,587.0,88.24,0.591,0.609,0.644,CONFIRMED
4.082274889,3.23015,17859.0,10.55,1669.1,0.0479,1.43467,1016.0,89.51,0.794,0.886,0.093,CONFIRMED
3.886655224,3.1646,581.6,1.87,48.1,0.0451,0.52154,1010.0,85.02,0.738,0.813,0.649,CANDIDATE
42.1406089,5.083,895.5,1.85,21.6,0.2095,2.91697,349.0,89.96,0.646,0.71,0.045,CONFIRMED
4.617490562,2.2618,575.8,1.62,28.1,0.048,1.67234,728.0,86.99,0.646,0.71,0.649,CONFIRMED
10.19849255,2.4283,634.1,1.75,21.4,0.0814,2.39146,559.0,88.27,0.646,0.71,0.714,CONFIRMED
5.795063956,3.2496,1692.9,4.33,119.4,0.0613,0.13022,950.0,81.1,0.827,0.914,0.949,FALSE POSITIVE
7.15681552,2.5882,867.0,2.47,47.7,0.0675,2.74384,782.0,88.68,0.838,0.798,0.45,CONFIRMED
17.64830851,2.0873,763.3,2.43,23.8,0.1232,8.12503,579.0,89.27,0.838,0.798,0.653,CONFIRMED
4.14810719,2.535,175.2,1.08,12.9,0.0469,2.20456,938.0,89.58,0.838,0.798,0.093,CONFIRMED
16.51410989,4.1575,973.5,2.72,55.9,0.1199,1.66311,655.0,89.22,0.866,0.841,0.395,CONFIRMED
30.1329298,5.172,1015.8,3.14,44.8,0.179,0.4031,536.0,88.21,0.866,0.841,0.839,CONFIRMED
4.79090809,2.603,251.3,1.36,21.2,0.0525,2.35518,990.0,89.55,0.866,0.841,0.11,CONFIRMED
31.71981013,4.819,363.4,3.09,63.1,0.1975,2.4614,743.0,89.86,1.626,1.019,0.125,CONFIRMED
99.6415962,4.448,952.5,2.64,22.7,0.3973,10.35916,360.0,89.99,0.866,0.841,0.028,CONFIRMED
4.708326451,3.16114,7912.7,10.6,633.4,0.0539,1.58315,1162.0,89.71,1.21,0.94,0.061,CONFIRMED
16.37198661,3.8449,4147.6,540.37,54.5,0.1052,2.90473,438.0,74.37,0.592,0.58,9.303,FALSE POSITIVE
5.392026903,2.9804,1151.4,2.68,77.4,0.0583,1.63004,850.0,88.67,0.801,0.915,0.314,CONFIRMED
2.494170338,1.1221,863.7,2.42,69.2,0.0351,15.93621,1194.0,89.69,0.829,0.928,0.095,CANDIDATE
6.491682808,4.301,7163.3,9.66,502.3,0.0715,0.57225,1062.0,87.17,1.107,1.159,0.535,CONFIRMED
3.044770796,10.0134,1695.0,24.54,203.5,0.0386,0.00688,1076.0,33.39,0.753,0.843,1.252,FALSE POSITIVE
3.855603916,3.2179,16653.0,13.61,1173.9,0.0505,1.18411,1212.0,87.96,1.046,1.153,0.348,CONFIRMED
3.855599139,3.183,1030.9,3.57,90.1,0.0493,0.19331,1158.0,80.68,0.965,1.075,0.864,FALSE POSITIVE
38.47876629,5.04169,23530.0,13.26,1077.8,0.2213,3.7339,484.0,90.0,0.879,0.973,0.003,CONFIRMED
37.601661282,8.30604,59130.0,27.22,1667.3,0.219,0.85882,606.0,89.42,1.096,0.989,0.408,FALSE POSITIVE
3.314947362,1.8007,1398.2,3.94,123.5,0.0433,1.4165,1155.0,85.11,0.944,0.983,0.799,CONFIRMED
6.71969089,3.0231,969.7,4.37,45.4,0.0654,0.09306,952.0,80.64,0.866,0.825,0.985,FALSE POSITIVE
39.6431552,6.5292,15664.0,10.98,690.3,0.215,1.64307,472.0,89.93,0.9,0.844,0.062,CONFIRMED
51.42598578,16.9422,66068.0,29.66,1843.8,0.2904,0.16218,549.0,89.59,1.147,1.233,0.203,FALSE POSITIVE
21.80451611,3.4097,1144.9,2.6,49.9,0.1406,1.66656,543.0,88.76,0.708,0.806,0.751,CONFIRMED
10.28194593,3.4366,1110.7,2.53,55.0,0.088,2.24334,680.0,89.59,0.775,0.869,0.168,CONFIRMED
18.11993039,4.2309,1506.9,2.95,60.7,0.1284,2.10579,563.0,89.64,0.775,0.869,0.206,CONFIRMED
3.78402867,1.9012,426.1,1.7,25.6,0.0452,1.98179,949.0,86.54,0.775,0.869,0.691,CONFIRMED
5.15448142,3.228,697.5,2.94,48.1,0.0546,0.11387,964.0,80.1,0.884,0.816,0.933,CONFIRMED
33.80364366,11.4813,13494.0,20.7,529.9,0.216,0.25463,745.0,89.95,1.796,1.174,0.023,FALSE POSITIVE
5.743469797,3.4412,1240.2,3.13,79.7,0.0625,1.31116,982.0,90.0,0.891,0.983,0.001,CONFIRMED
39.4759093,2.968,1012.6,4.06,26.6,0.2338,1.08697,577.0,88.8,1.031,1.091,0.938,CANDIDATE
19.974485239,4.23479,40293.0,26.56,1398.8,0.1476,1.47871,700.0,88.39,0.997,1.072,0.886,FALSE POSITIVE
3.166353562,3.3129,1473.4,3.82,128.3,0.0432,0.82095,1273.0,89.76,0.998,1.072,0.032,CONFIRMED
23.899634407,3.81881,20953.0,44.04,547.8,0.162,1.33386,652.0,87.92,0.924,0.991,1.245,FALSE POSITIVE
3.388012244,2.6849,280.1,2.11,30.6,0.0434,1.15366,1315.0,87.2,1.25,0.949,0.433,CONFIRMED
5.83909761,3.1915,273.6,2.06,25.2,0.0624,1.32836,1097.0,88.54,1.25,0.949,0.341,CONFIRMED
1.620467654,2.1888,159.6,1.57,22.7,0.0265,1.23,1681.0,87.2,1.25,0.949,0.271,CONFIRMED
10.6816951,3.605,307.8,2.3,21.9,0.0933,0.93471,897.0,87.92,1.25,0.949,0.646,CONFIRMED
6.104849417,4.6912,2090.3,3.18,293.7,0.0583,0.56409,784.0,89.78,0.712,0.71,0.041,CONFIRMED
3.578780566,2.91089,11382.0,10.43,1838.4,0.045,1.60801,1145.0,89.56,0.994,0.95,0.079,CONFIRMED
3.187067566,3.119,1037.4,23.88,37.2,0.0403,0.03494,1079.0,62.34,0.811,0.857,1.234,FALSE POSITIVE
5.826657508,2.9183,1539.1,4.09,81.1,0.0622,2.19595,1013.0,89.88,1.06,0.943,0.033,CONFIRMED
12.41216347,3.739,611.3,2.58,25.6,0.103,2.14038,787.0,89.95,1.06,0.943,0.021,CONFIRMED
18.74649011,3.895,796.8,3.05,26.7,0.1355,1.8967,686.0,89.11,1.06,0.943,0.508,CONFIRMED
20.86021229,5.1937,1910.5,5.5,117.0,0.1462,1.40526,781.0,89.88,1.257,0.958,0.066,CONFIRMED
42.63427848,6.1998,1719.3,5.22,78.7,0.2355,1.64062,615.0,89.85,1.257,0.958,0.142,CONFIRMED
87.6476068,8.871,1009.6,4.0,37.5,0.3807,1.11917,484.0,89.89,1.257,0.958,0.147,CONFIRMED
9.61731426,3.8692,234.0,1.94,18.2,0.0873,1.2355,1010.0,88.96,1.257,0.958,0.331,CANDIDATE
9.467821474,2.4327,2237.0,2.13,124.7,0.0691,6.23401,407.0,89.85,0.458,0.491,0.081,CONFIRMED
0.893040969,1.0981,741.7,1.24,87.8,0.0143,6.2,893.0,89.92,0.458,0.491,0.009,CONFIRMED
4.942783419,3.25346,11145.0,10.62,2040.7,0.0569,1.02216,1008.0,87.04,0.978,1.003,0.566,CONFIRMED
20.83426731,4.0454,988.4,2.74,45.1,0.1483,2.62459,595.0,89.63,0.88,0.999,0.256,CONFIRMED
9.94602357,3.3862,994.5,3.12,51.0,0.0864,2.34688,807.0,89.91,1.013,0.867,0.035,CONFIRMED
1.04562195,1.8955,213.0,1.45,25.3,0.0192,1.38246,1710.0,89.51,1.013,0.867,0.037,CONFIRMED
5.71462396,2.336,297.8,1.78,16.7,0.0597,2.60833,971.0,88.25,1.013,0.867,0.503,CONFIRMED
102.9641952,15.735,1896.7,39.0,86.1,0.5554,0.02838,797.0,87.9,7.119,2.15,0.922,FALSE POSITIVE
8.14515981,5.073,446.8,3.43,32.2,0.076,0.02385,1050.0,77.26,1.24,0.884,0.965,CONFIRMED
18.9985279,4.529,430.7,43.17,16.9,0.1337,0.02026,792.0,79.72,1.24,0.884,1.3,CONFIRMED
4.24439049,3.282,174.0,2.07,15.1,0.0492,0.05258,1305.0,75.07,1.24,0.884,0.949,CONFIRMED
90.1240507,11.649,3020.3,7.12,57.9,0.427,0.23661,485.0,89.14,1.215,1.279,0.698,CANDIDATE
28.5742692,4.9427,824.9,2.32,97.1,0.1681,2.14286,538.0,89.91,0.812,0.776,0.068,CONFIRMED
856.672115,23.144,858.1,3.87,39.2,1.8045,0.61949,242.0,89.95,1.309,1.063,0.1158,CANDIDATE
0.689210173,1.6169,195.0,1.32,93.4,0.0156,1.45015,1943.0,87.33,0.954,1.064,0.154,CANDIDATE
7.34373964,1.1784,574.4,1.84,32.2,0.0697,38.44106,839.0,89.78,0.762,0.865,0.185,CONFIRMED
0.445277068,3.539,186.7,35.74,28.9,0.012,0.21525,2562.0,8.59,1.064,1.149,1.2962,FALSE POSITIVE
0.379463865,0.86896,1973.3,59.56,458.6,0.0099,0.78464,3000.0,46.6,1.783,0.905,1.246,FALSE POSITIVE
9.88047978,2.78458,18541.0,23.6,534.5,0.0901,1.31266,860.0,86.91,0.917,0.997,1.02,FALSE POSITIVE
4.6484156,38.1939,128.4,5.06,91.7,0.0647,0.00095,2259.0,19.59,3.482,1.671,0.968,FALSE POSITIVE
17.512014768,1.8248,4511.7,13.66,322.3,0.132,2.95602,804.0,88.43,1.132,0.998,0.994,FALSE POSITIVE
3.9886021,1.7376,673.5,34.39,37.1,0.0622,6.8428,3145.0,89.81,13.652,2.016,0.06,CANDIDATE
0.533059312,1.8621,1495.8,133.56,179.6,0.0167,0.20416,5862.0,29.64,4.051,2.166,1.263,CANDIDATE
0.525154153,2.1441,747.5,23.61,116.1,0.0119,0.164,2073.0,23.56,0.846,0.819,1.226,FALSE POSITIVE
1.303861044,4.0541,598.2,27.85,140.6,0.0224,0.03107,1610.0,26.7,0.902,0.887,1.258,FALSE POSITIVE
2.55549176,9.083,113.8,23.35,24.3,0.036,0.00596,1312.0,15.02,0.901,0.954,1.228,FALSE POSITIVE
2.947376671,2.0911,433.2,403.59,62.3,0.0492,0.13115,2404.0,47.65,2.234,1.828,2.641,FALSE POSITIVE
224.7789355,11.1899,3487.5,7.67,235.7,0.7456,0.77776,333.0,89.71,1.235,1.092,0.652,CONFIRMED
0.890110752,0.8774,321.5,1.25,19.6,0.0167,10.9848,1372.0,88.4,0.711,0.815,0.216,FALSE POSITIVE
5.76573396,2.924,248.0,7.47,22.2,0.0745,0.75629,1964.0,86.31,4.434,1.657,0.708,FALSE POSITIVE
7.42608123,3.6379,443.3,2.47,37.5,0.0778,1.36184,1037.0,89.65,1.176,1.14,0.097,CONFIRMED
15.9868932,4.158,178.5,1.62,10.9,0.1297,1.19847,803.0,88.79,1.176,1.14,0.533,CONFIRMED
0.73094589,4.32,250.2,17.12,37.5,0.0155,0.06136,1922.0,13.27,0.848,0.938,1.169,FALSE POSITIVE
18.92537246,3.9835,640.9,13.92,41.0,0.1694,0.64877,1171.0,88.0,4.885,1.808,0.806,CONFIRMED
0.933749106,4.256,186.2,3.22,136.3,0.0201,0.06501,2863.0,59.29,2.188,1.233,0.736,FALSE POSITIVE
2.037440623,3.442,118.6,1.19,27.0,0.0312,0.16877,1572.0,77.61,1.015,0.975,0.715,FALSE POSITIVE
129995.7784,9.408,1474.9,2.99,35.7,44.9892,564.89948,25.0,89.95,0.726,0.717,0.7127,CANDIDATE
31.5925809,13.566,145.1,1.78,25.5,0.1967,0.09773,688.0,89.06,1.487,1.016,0.283,CONFIRMED
17.157236,11.284,110.4,1.55,23.6,0.1309,0.09554,844.0,88.81,1.487,1.016,0.238,CONFIRMED
1.97376085,1.82542,30222.0,8.78,1252.5,0.025,3.77736,753.0,87.9,0.503,0.534,0.337,CONFIRMED
13.118962443,4.3045,372.2,8.25,267.4,0.1376,1.46058,1768.0,89.9,4.24,2.018,0.042,CANDIDATE
4.618767792,5.9957,4399.1,7.48,270.1,0.0531,0.07842,1170.0,80.11,1.033,0.938,0.766,FALSE POSITIVE
7.82187328,3.8417,42.2,2.78,37.2,0.0975,1.18707,2101.0,89.98,4.24,2.018,0.005,CANDIDATE
53.5057611,10.5616,195.6,2.52,71.2,0.2934,0.28176,675.0,89.25,1.762,1.174,0.46,CANDIDATE
2.785821236,3.5599,68.9,1.69,53.6,0.0408,0.06279,1784.0,72.39,1.733,1.162,0.893,CONFIRMED
52.56901867,6.7507,26900.0,78.54,184.3,0.3227,0.63883,737.0,88.49,1.717,1.62,1.197,FALSE POSITIVE
3.411758679,3.158,570.6,14.71,35.6,0.0372,0.0241,684.0,60.41,0.561,0.582,1.213,FALSE POSITIVE
0.525426427,1.0801,324.6,1.45,63.6,0.0122,3.76613,2069.0,88.3,0.802,0.889,0.113,FALSE POSITIVE
1.269091415,1.4647,340.9,1.41,73.5,0.0214,2.78725,1331.0,86.18,0.766,0.807,0.412,CONFIRMED
2.853133997,1.465,277.1,1.36,39.7,0.0367,3.11386,1016.0,86.37,0.766,0.807,0.698,CONFIRMED
6.79685353,3.1702,393.1,2.01,29.8,0.0714,0.95531,985.0,87.32,0.97,1.05,0.62,CONFIRMED
8.667822346,4.9658,2121.9,67.37,187.6,0.085,0.03132,1303.0,75.19,1.889,1.089,1.276,FALSE POSITIVE
1.475323222,2.3155,154.9,5.88,27.2,0.0309,1.03038,2740.0,88.41,4.885,1.808,0.136,CONFIRMED
4.15246118,2.5755,223.4,7.62,24.5,0.0616,1.01229,1941.0,86.24,4.885,1.808,0.639,CONFIRMED
8.7348852,4.49,270.7,1.59,24.8,0.0843,0.73476,890.0,88.75,0.96,1.047,0.314,CONFIRMED
10.26547688,3.733,399.6,1.81,20.1,0.0909,0.70563,770.0,87.49,0.853,0.95,0.69,FALSE POSITIVE
13.4471791,3.0454,1428.2,5.24,105.3,0.1109,0.27583,848.0,86.0,1.041,1.001,0.963,CANDIDATE
3.305577989,2.5903,17971.0,25.89,39.6,0.0399,0.5463,1027.0,80.32,0.707,0.786,1.145,FALSE POSITIVE
4.800653901,9.0419,15304.0,16.91,298.0,0.06,0.03205,1347.0,76.62,1.241,1.256,0.785,FALSE POSITIVE
15.06649901,5.9885,36348.0,56.44,154.6,0.1206,0.34879,932.0,86.38,1.626,1.028,1.018,FALSE POSITIVE
34.82008158,11.1711,18848.0,11.36,882.6,0.1894,0.16352,459.0,88.26,0.784,0.746,0.663,FALSE POSITIVE
0.651784374,2.0141,2779.3,33.65,195.2,0.0146,0.18359,2090.0,40.22,1.061,0.975,1.224,FALSE POSITIVE
1.353771892,7.012,1349.1,430.99,76.7,0.0234,0.02376,4903.0,24.35,15.76,0.931,1.203,FALSE POSITIVE
18.95491633,24.249,867.5,71.39,249.3,0.1539,0.00046,1139.0,53.41,2.534,1.352,1.228,FALSE POSITIVE
4.348866254,3.2797,625.6,2436.69,56.3,0.062,0.03017,6421.0,67.59,101.451,1.679,1.187,FALSE POSITIVE
47.93094546,2.6897,2144.4,68.02,221.1,0.3108,0.96115,905.0,88.51,1.938,1.737,1.272,FALSE POSITIVE
3.99751422,3.686,32.8,2.98,6.1,0.0548,0.68781,2203.0,89.95,5.324,1.372,0.0303,FALSE POSITIVE
1.592633181,5.5605,633.1,1.56,66.9,0.0232,0.09265,1053.0,89.93,0.651,0.654,0.003,FALSE POSITIVE
67.5923754,12.249,4158.1,12.1,60.9,0.3582,0.14489,588.0,88.73,1.744,1.341,0.728,CONFIRMED
17.02902786,4.645,568.9,2.54,29.8,0.1243,1.44107,755.0,89.59,1.067,0.881,0.202,CONFIRMED
6.84619236,3.529,246.8,1.67,17.7,0.0677,1.36207,1022.0,89.71,1.067,0.881,0.077,CONFIRMED
67.8321638,7.358,507.8,2.39,15.5,0.3123,1.52524,476.0,89.98,1.067,0.881,0.027,CONFIRMED
43.1312147,3.198,447.8,2.39,11.8,0.2309,5.0679,554.0,89.52,1.067,0.881,0.67,CONFIRMED
1.224866441,1.7086,196.0,1.54,21.1,0.0219,1.93938,1741.0,86.94,1.107,0.933,0.286,CONFIRMED
37.8102649,8.733,570.3,2.33,35.2,0.2188,0.50837,566.0,89.9,0.973,0.976,0.061,CONFIRMED
25.93406406,4.6142,414.5,2.48,42.2,0.1749,2.35284,695.0,89.98,1.225,1.059,0.014,CONFIRMED
83.4463485,6.536,503.0,2.73,36.1,0.3813,2.66615,471.0,89.97,1.225,1.059,0.058,CONFIRMED
7.04710032,2.926,400.9,25.2,24.0,0.071,0.03036,986.0,73.88,1.068,0.96,1.195,FALSE POSITIVE
12.99204853,6.0175,270.6,2.03,38.7,0.1071,0.52036,866.0,89.69,1.242,0.968,0.091,CONFIRMED
11.11620211,4.211,4843.9,8.96,115.3,0.0998,0.20239,853.0,85.1,0.996,1.07,0.937,FALSE POSITIVE
1.922861499,3.5734,1916.2,5.09,103.4,0.0306,0.05039,1392.0,63.89,0.911,1.028,0.943,FALSE POSITIVE
0.635445336,1.8592,2547.4,19.0,182.2,0.0119,0.21187,1177.0,40.74,0.55,0.554,1.253,FALSE POSITIVE
1.665784138,1.8946,2006.2,97.27,148.0,0.0306,0.1388,2636.0,62.29,2.789,1.378,1.27,FALSE POSITIVE
55.6639167,23.546,3414.4,34.14,103.4,0.2751,0.0029,434.0,80.42,0.853,0.894,1.298,FALSE POSITIVE
52.09081627,8.6388,2894.1,7.14,243.5,0.2822,0.78307,592.0,89.92,1.324,1.101,0.065,CONFIRMED
7.1548608,7.694,780.4,7.41,24.2,0.0853,0.00619,1482.0,67.61,1.739,1.616,0.9848,FALSE POSITIVE
4.28746668,1.5693,790.1,2.29,19.4,0.0501,8.16471,942.0,88.93,0.815,0.911,0.374,CONFIRMED
2.002779769,2.231,260.5,1.42,22.2,0.0289,1.47264,1311.0,87.95,0.892,0.799,0.242,FALSE POSITIVE
8.18739443,3.0472,517.6,1.92,38.4,0.0745,2.08567,782.0,88.89,0.849,0.821,0.377,CONFIRMED
76.0498163,7.158,445.9,1.75,17.4,0.329,1.84961,372.0,89.99,0.849,0.821,0.015,CONFIRMED
3.341799486,2.9254,178.2,1.67,48.8,0.0451,0.88106,1356.0,86.96,1.235,1.092,0.426,CONFIRMED
3.3226948,3.568,78.7,15.33,8.6,0.0607,0.44407,3859.0,85.94,16.959,2.698,0.4722,FALSE POSITIVE
36.97708808,4.737,1269.9,38.6,59.2,0.2077,0.0944,602.0,86.23,1.239,0.873,1.246,FALSE POSITIVE
1.851409163,10.232,232.5,20.42,54.4,0.0312,0.00833,2154.0,14.32,1.469,1.18,1.1117,FALSE POSITIVE
1.303859704,2.8239,36.7,0.98,34.7,0.0239,0.23184,2393.0,75.81,1.521,1.069,0.674,FALSE POSITIVE
145.5624926,5.4126,2931.6,40.15,58.1,0.5364,0.49639,387.0,89.11,1.095,0.969,1.274,FALSE POSITIVE
3.749105745,1.9826,182.6,1.68,38.0,0.047,0.23091,1160.0,80.24,0.983,0.987,0.942,CONFIRMED
11.08956602,6.2877,148.1,3.51,38.9,0.1114,0.38989,1422.0,89.92,2.867,1.497,0.02,CONFIRMED
7.37290344,2.172,205.2,2.67,19.1,0.0737,0.09167,1004.0,81.09,1.07,0.982,0.993,CANDIDATE
7.24476126,2.3145,58.0,0.65,27.2,0.07,5.02231,837.0,89.9,0.874,0.869,0.04,FALSE POSITIVE
119.0624882,3.1188,5372.3,10.4,71.6,0.4328,4.92398,366.0,89.64,0.92,0.76,0.968,CANDIDATE
8.70798309,2.4904,1419.6,2.01,28.1,0.0695,5.21951,543.0,89.87,0.554,0.59,0.063,CONFIRMED
14.8623076,3.161,840.0,1.57,14.4,0.0993,3.66619,454.0,89.47,0.554,0.59,0.324,CANDIDATE
4.17634276,2.335,531.5,1.23,14.9,0.0426,2.86173,694.0,89.41,0.554,0.59,0.142,CONFIRMED
27.40229859,6.8491,747.5,3.63,79.3,0.1839,0.77467,734.0,89.96,1.324,1.101,0.022,CONFIRMED
3.179267286,1.0246,200.9,1.21,41.0,0.0418,24.82621,1101.0,89.59,0.857,0.96,0.171,CONFIRMED
10.38122447,2.715,801.5,2.18,41.9,0.0871,4.05514,672.0,89.36,0.78,0.816,0.319,CONFIRMED
24.5709023,3.587,764.2,2.82,26.3,0.1547,0.32657,505.0,87.52,0.78,0.816,0.945,CONFIRMED
81.221876,4.1135,9883.0,16.59,63.0,0.362,2.10745,385.0,89.38,0.874,0.956,1.01,FALSE POSITIVE
0.817026268,2.0799,1145.5,2.92,121.1,0.0169,0.88636,1784.0,89.82,0.874,0.956,0.01,FALSE POSITIVE
3.024092505,2.8021,7765.0,12.14,1225.3,0.0438,1.15632,1489.0,87.05,1.358,1.227,0.424,CONFIRMED
5.670155713,0.9361,536.7,5.85,37.3,0.034,1.00118,341.0,83.91,0.183,0.164,1.267,FALSE POSITIVE
1.022678654,1.3712,129.2,1.14,21.6,0.019,3.5012,1734.0,89.81,1.02,0.875,0.019,CONFIRMED
12.10968709,6.3461,284.7,2.98,33.4,0.1019,0.03281,1005.0,81.62,1.458,0.96,0.924,CONFIRMED
4.75796103,4.66,124.5,1.7,20.9,0.0547,0.20573,1372.0,84.31,1.458,0.96,0.621,CONFIRMED
20.4972755,8.536,242.9,2.96,22.8,0.1447,0.00972,843.0,80.73,1.458,0.96,0.966,CONFIRMED
13.55480534,2.288,48.3,0.62,16.5,0.1062,6.39782,679.0,89.28,0.874,0.869,0.497,FALSE POSITIVE
29.74454668,23.2842,66894.0,20.06,765.0,0.1773,0.03339,455.0,88.34,0.788,0.839,0.337,FALSE POSITIVE
14.15402428,4.47001,61625.0,53.25,930.3,0.1144,1.24625,777.0,87.33,1.037,0.994,1.1,FALSE POSITIVE
0.844786082,3.5289,2468.5,35.27,245.6,0.0167,0.08845,1864.0,29.79,0.915,0.865,1.297,FALSE POSITIVE
0.848483947,1.4451,1907.4,32.11,185.0,0.0177,0.23097,1908.0,52.24,0.936,1.019,1.264,FALSE POSITIVE
11.99097576,5.7401,2124.3,37.47,102.8,0.1006,0.02742,880.0,77.64,1.072,0.944,1.269,FALSE POSITIVE
53.5292702,5.668,1086.1,2.28,34.5,0.2548,2.25989,348.0,89.72,0.708,0.791,0.346,CONFIRMED
0.393726813,2.95,564.6,24.17,64.8,0.0108,0.2247,2705.0,13.75,1.031,1.085,1.1898,FALSE POSITIVE
2.757584622,0.9267,563.1,1.01,19.6,0.0296,30.83073,615.0,89.77,0.424,0.454,0.093,CONFIRMED
0.928310036,1.1899,376.2,1.16,22.6,0.0159,4.74015,1115.0,88.27,0.602,0.621,0.181,CONFIRMED
13.48457668,5.0197,653.5,3.39,80.8,0.1146,0.96491,929.0,89.97,1.324,1.101,0.011,CONFIRMED
31.8841473,6.122,910.0,3.7,25.3,0.1994,0.09877,563.0,86.92,0.974,1.037,0.938,CONFIRMED
16.15811112,6.049,2319.8,86.13,52.8,0.1233,0.04658,660.0,77.35,0.874,0.956,1.8572,CANDIDATE
67.69213907,51.349,25457.0,175.98,1328.2,0.4337,0.00434,1173.0,87.09,10.703,2.372,0.5581,FALSE POSITIVE
12.06222962,2.0584,300.2,1.62,32.4,0.0993,9.61332,750.0,89.47,0.933,0.897,0.392,CONFIRMED
9.93146307,5.678,398.6,2.41,26.2,0.0915,0.48317,931.0,89.84,1.22,1.035,0.037,CONFIRMED
21.85362905,3.439,355.6,1.75,23.0,0.1515,2.00195,618.0,88.95,0.876,0.97,0.676,CONFIRMED
8.19345065,5.234,115.4,1.74,15.7,0.0785,0.10554,1144.0,83.51,1.458,0.96,0.815,CONFIRMED
19.97867,10.168,944.3,6.85,86.2,0.1881,0.01637,1351.0,82.44,1.895,2.219,0.923,FALSE POSITIVE
